record_role,schema_version,as_of,source_authorities,path,url,wordpress_type,content_kind,final_disposition,content_state,revision_scope,revision_id,revision_digest,revision_review_decision,semantic_review_status,target_mapping_status,delivery_status,dev_execution_handoff_id,dev_draft_post_id,robot_ready,blocker_codes,next_action
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz,uslugi,service,keep,written_approved,current,content_revision_59b7b2943d71428192a6f1e8f164a0af,4a0168f26e42148a169a4b396a53f1491bb288acc760041905872bb831539f94,approved,zero_findings,ready_for_human_mapping_all_components,ready_for_human_mapping_all_components,,,false,ready_for_human_mapping_all_components,confirm_exact_target_mapping
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/analiza-jakosci-gruntu-pod-nowe-inwestycje,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/analiza-jakosci-gruntu-pod-nowe-inwestycje,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/ekspertyza-inwestycyjna-konsultacje-opracowanie-harmonogramu-dzialan-inwestycyjnych-od-strony-wymagan-prawa-ochrony-srodowiska,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/ekspertyza-inwestycyjna-konsultacje-opracowanie-harmonogramu-dzialan-inwestycyjnych-od-strony-wymagan-prawa-ochrony-srodowiska,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/karta-informacyjna-przedsiewziecia,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/karta-informacyjna-przedsiewziecia,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/raport-oceny-oddzialywania-na-srodowisko-ros-lub-karta-informacyjna-przedsiewziecia-kip,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-do-procesu-inwestycyjnego-doradztwo-i-ekspertyzy/raport-oceny-oddzialywania-na-srodowisko-ros-lub-karta-informacyjna-przedsiewziecia-kip,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/inne-dokumentacje-specjalistyczne,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/inne-dokumentacje-specjalistyczne,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/odpadowe,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/odpadowe,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/pozwolenie-na-wytwarzanie-odpadow,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/pozwolenie-na-wytwarzanie-odpadow,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/wodno-sciekowe,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/dokumentacje-srodowiskowe/wodno-sciekowe,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane/konkluzje-bat,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane/konkluzje-bat,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane/nowe-wnioski-lub-aktualizacja-obecnych,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane/nowe-wnioski-lub-aktualizacja-obecnych,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane/raport-poczatkowy-koncowy,https://ekologus.dev.proudsite.pl/oferta/opracowania-dokumentacji-ekspertyz/pozwolenia-zintegrowane/raport-poczatkowy-koncowy,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/pomiary-i-analizy,https://ekologus.dev.proudsite.pl/oferta/pomiary-i-analizy,uslugi,service,keep,written_approved,current,content_revision_b57d9fce7e39406d897b86d13082a971,0d15b42ae07f5f081c34eb56a3bd70ba425b5094f7c349e278ba1c0414d9a182,approved,zero_findings,acf_mapping_blocked,acf_mapping_blocked,,,false,acf_mapping_blocked,confirm_exact_target_mapping
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje,uslugi,service,keep,not_written,historical,content_revision_0b58c2d82a35407ca559b35e9f173e36,8bf782c89ab95c4e4409f4c4fb322fb296bacbb54b1d58c438b6708a9422b926,,not_generated,,candidate_blocked,,,false,acf_mapping_observation_only;cta_target_verification_required;current_work_item_missing;gsc_query_metric_context_absent;historical_revision_not_reusable;internal_link_verification_required;no_exact_gsc_page_facts;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,repair_identity_and_prepare_current_service_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje/analiza-jakosci-gruntu-pod-inwestycje,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje/analiza-jakosci-gruntu-pod-inwestycje,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje/monitoring-gruntu-oraz-wod-podziemnych-po-szkodzie-po-decyzji-badania-kontrolne,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje/monitoring-gruntu-oraz-wod-podziemnych-po-szkodzie-po-decyzji-badania-kontrolne,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje/nadzor-ekspercki-nad-realizacja-remediacji-in-situ-ex-situ,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje/nadzor-ekspercki-nad-realizacja-remediacji-in-situ-ex-situ,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje/ocena-zagrozenia-dla-czlowieka-i-srodowiska,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje/ocena-zagrozenia-dla-czlowieka-i-srodowiska,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje/projekt-planu-remediacji,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje/projekt-planu-remediacji,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/rekultywacje-i-remediacje/raport-poczatkowy-koncowy-remediacje-monitoring-gruntow-i-wod-podziemnych,https://ekologus.dev.proudsite.pl/oferta/rekultywacje-i-remediacje/raport-poczatkowy-koncowy-remediacje-monitoring-gruntow-i-wod-podziemnych,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/sprzedaz-sorbentow,https://ekologus.dev.proudsite.pl/oferta/sprzedaz-sorbentow,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia,https://ekologus.dev.proudsite.pl/oferta/szkolenia,uslugi,service,keep,written_approved,current,content_revision_b82d35c35ef64ece8ef1b84296562953,3dfab18a2d292bd653c7fca320739592c7193123c75b77270667ba0c5b47ed50,approved,zero_findings,blocked_acf_write_profile_unavailable,blocked_acf_write_profile_unavailable,,,false,blocked_acf_write_profile_unavailable,confirm_exact_target_mapping
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/remediacje-i-monitoring-gruntow-i-wod-podziemnych,https://ekologus.dev.proudsite.pl/oferta/szkolenia/remediacje-i-monitoring-gruntow-i-wod-podziemnych,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/remediacje-i-monitoring-gruntow-i-wod-podziemnych/sprawozdanie-do-rdos,https://ekologus.dev.proudsite.pl/oferta/szkolenia/remediacje-i-monitoring-gruntow-i-wod-podziemnych/sprawozdanie-do-rdos,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-instruktazowe,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-instruktazowe,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-instruktazowe/postepowanie-na-wypadek-awarii,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-instruktazowe/postepowanie-na-wypadek-awarii,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-instruktazowe/szkolenia-bhp,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-instruktazowe/szkolenia-bhp,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-instruktazowe/szkolenia-ppoz,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-instruktazowe/szkolenia-ppoz,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-instruktazowe/zastosowanie-zestawow-awaryjnych,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-instruktazowe/zastosowanie-zestawow-awaryjnych,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-otwarte,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-otwarte,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/szkolenia/szkolenia-zamkniete,https://ekologus.dev.proudsite.pl/oferta/szkolenia/szkolenia-zamkniete,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/zrownowazony-rozwoj,https://ekologus.dev.proudsite.pl/oferta/zrownowazony-rozwoj,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/zrownowazony-rozwoj/analiza-inwestycji-w-kierunku-zrownowazonego-rozwoju,https://ekologus.dev.proudsite.pl/oferta/zrownowazony-rozwoj/analiza-inwestycji-w-kierunku-zrownowazonego-rozwoju,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/zrownowazony-rozwoj/cebam,https://ekologus.dev.proudsite.pl/oferta/zrownowazony-rozwoj/cebam,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/zrownowazony-rozwoj/raportowanie-esg,https://ekologus.dev.proudsite.pl/oferta/zrownowazony-rozwoj/raportowanie-esg,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/zrownowazony-rozwoj/slad-weglowy,https://ekologus.dev.proudsite.pl/oferta/zrownowazony-rozwoj/slad-weglowy,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oferta/zrownowazony-rozwoj/transformacja-goz,https://ekologus.dev.proudsite.pl/oferta/zrownowazony-rozwoj/transformacja-goz,uslugi,service,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/operat-wodnoprawny-wszystko-co-musisz-wiedziec,https://ekologus.dev.proudsite.pl/operat-wodnoprawny-wszystko-co-musisz-wiedziec,post,editorial,keep,written_approved,current,content_revision_d7ee17450f3d4bc480c0437839494bf7,58bdb5859224478e8c8b9afeaf43e8b9769787bf9addb5f92f9e50e7c44eabf7,approved,zero_findings,,dev_draft_verified,wordpress_draft_handoff_content_work_item_content_decision_https___www_ekologus_pl_operat_wodnoprawny_wszystko_co_musisz_wiedziec_content_revision_d7ee17450f3d4bc480c0437839494bf7,1992,false,,confirm_exact_target_mapping
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/operaty-przeciwpozarowe-nowe-wymagania-dla-przedsiebiorcow,https://ekologus.dev.proudsite.pl/operaty-przeciwpozarowe-nowe-wymagania-dla-przedsiebiorcow,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oplata-srodowiskowa-za-srodki-dezynfekcyjne,https://ekologus.dev.proudsite.pl/oplata-srodowiskowa-za-srodki-dezynfekcyjne,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oplaty-za-gospodarcze-korzystanie-ze-srodowiska,https://ekologus.dev.proudsite.pl/oplaty-za-gospodarcze-korzystanie-ze-srodowiska,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/oplaty-za-korzystanie-ze-srodowiska-w-2018-r-nowy-wzor-wykazu-do-naliczania-oplat,https://ekologus.dev.proudsite.pl/oplaty-za-korzystanie-ze-srodowiska-w-2018-r-nowy-wzor-wykazu-do-naliczania-oplat,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/ostatni-dzwonek-przygotuj-swoja-firme-na-wyzwania-eudr,https://ekologus.dev.proudsite.pl/ostatni-dzwonek-przygotuj-swoja-firme-na-wyzwania-eudr,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/ostatni-miesiac-na-uzupelnienia-w-bdo-zadbaj-juz-teraz-o-swoja-ewidencje-i-sprawozdawczosc-za-2022r,https://ekologus.dev.proudsite.pl/ostatni-miesiac-na-uzupelnienia-w-bdo-zadbaj-juz-teraz-o-swoja-ewidencje-i-sprawozdawczosc-za-2022r,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/outsourcing-srodowiskowy-elastyczne-rozwiazanie-dla-twojej-firmy,https://ekologus.dev.proudsite.pl/outsourcing-srodowiskowy-elastyczne-rozwiazanie-dla-twojej-firmy,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/partnerzy/zaufali-nam-1,https://ekologus.dev.proudsite.pl/partnerzy/zaufali-nam-1,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/partnerzy/zaufali-nam-2,https://ekologus.dev.proudsite.pl/partnerzy/zaufali-nam-2,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/partnerzy/zaufali-nam-3,https://ekologus.dev.proudsite.pl/partnerzy/zaufali-nam-3,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/partnerzy/zaufali-nam-4,https://ekologus.dev.proudsite.pl/partnerzy/zaufali-nam-4,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/planowane-zmiany-w-ustawie-oos-warto-wczesniej-przygotowac-inwestycje-do-uzyskania-dsu,https://ekologus.dev.proudsite.pl/planowane-zmiany-w-ustawie-oos-warto-wczesniej-przygotowac-inwestycje-do-uzyskania-dsu,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/planowanie-i-zarzadzanie-strategiczne-latwiej-zaplanowac-trudniej-wdrozyc,https://ekologus.dev.proudsite.pl/planowanie-i-zarzadzanie-strategiczne-latwiej-zaplanowac-trudniej-wdrozyc,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;content_flag_product_scope;cta_target_verification_required;current_revision_missing;current_work_item_missing;gsc_query_metric_context_absent;internal_link_verification_required;no_exact_gsc_page_facts;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/planujesz-nowa-inwestycje-produkcyjna-sprawdz-srodowisko-i-inne-wymagania-zanim-zlecisz-projekt-budowlany,https://ekologus.dev.proudsite.pl/planujesz-nowa-inwestycje-produkcyjna-sprawdz-srodowisko-i-inne-wymagania-zanim-zlecisz-projekt-budowlany,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_historic_date;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/podsumowanie-spotkania-dla-eko-logusowych-kobiet,https://ekologus.dev.proudsite.pl/podsumowanie-spotkania-dla-eko-logusowych-kobiet,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/podsumowanie-tegorocznego-spotkania-eko-kobiet,https://ekologus.dev.proudsite.pl/podsumowanie-tegorocznego-spotkania-eko-kobiet,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
